Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
India,IND,Women who believe a husband is justified in beating his wife when she neglects the children (%),SG.VAW.NEGL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.7,,,,,,,,,,32.8,,,,
India,IND,"Government expenditure per student, secondary (% of GDP per capita)",SE.XPD.SECO.PC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.36353,25.33873,23.94886,,20.30911,18.33907,17.26857,16.74737,,,13.59323,14.1265,15.22846,15.71915,16.8546,,,,,,,
India,IND,"Educational attainment, at least Master's or equivalent, population 25+, male (%) (cumulative)",SE.TER.CUAT.MS.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,"Trained teachers in upper secondary education, male (% of male teachers)",SE.SEC.TCAQ.UP.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.66134644,,75.30194092,
India,IND,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,,23.84013939,24.32078934,24.80488014,,25.52660942,25.69186974,26.27189064,26.65789032,,28.86434937,30.32398987,31.84692001,33.84989166,35.23992157,,37.34516907,36.95996094,37.04040909,37.20162964,,,,45.34304047,45.65306091,45.35134888,45.28039932,45.82965088,,43.03517914,44.87197876,45.15169907,47.07345963,49.62504959,51.37184906,53.96905899,54.88293839,57.27587128,60.35649109,59.61365128,63.11619949,66.2507019,69.01283264,68.75911713,74.1415329,73.8656311,75.09179688,73.47688293,74.37950897,73.79296875,
India,IND,"Educational attainment, at least completed post-secondary, population 25+, female (%) (cumulative)",SE.SEC.CUAT.PO.FE.ZS,,,,,,,,,,,,0.340530008,,,,,,,,,,1.063699961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.170740128,,,,,,,,,
India,IND,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,,,,,,,,,,,,61.04195,,,,,,,,,,,,,,,,,,,77.12007,,,,,,,,,,83.85499,83.79816,83.6246,88.46232,,,,96.78945,96.84171,95.53715,96.12032,95.71761,96.98764,97.73768,,,,,,,
India,IND,"Over-age students, primary (% of enrollment)",SE.PRM.OENR.ZS,,,,,,,,,,,,11.81528,,,,,,,,,,,,,,,,,,,6.74026,,,,,,,,,,6.74026,6.74003,6.66287,6.04805,,,,5.89111,5.83887,5.8911,5.741,5.90922,5.90921,5.90922,,,,,,,
India,IND,"Primary education, pupils (% female)",SE.PRM.ENRL.FE.ZS,,,,,,,,,,,,37.34966,37.4606,37.78652,37.83135,37.91359,38.09165,38.18497,37.79893,38.26586,38.39865,38.62989,38.62345,38.90856,39.02512,39.54761,40.24878,40.68219,40.84877,40.31467,40.6775,41.38852,41.70143,42.62675,42.87985,42.9064,43.17114,43.38398,43.4925,43.49726,43.57728,43.76866,44.19226,46.82275,,,,46.9309,47.59237,47.88722,47.78125,47.96006,48.06707,49.94894,49.92135,50.05158,51.11492,50.88245,,,
India,IND,"Pupil-teacher ratio, preprimary",SE.PRE.ENRL.TC.ZS,,,,,,,,,,,,42.90585,46.50398,47.99958,,53.88055,,,,,,,,,,62.05351,,,,,,,,,,,,,,,,,8.63677,9.17329,8.02152,6.64109,7.13035,,,,,,,,,20.1015,,,,,
India,IND,Coverage of social insurance programs in 4th quintile (% of population),per_si_allsi.cov_q4_tot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.90695054,,,,,,,,,
India,IND,Coverage of unemployment benefits and ALMP in 4th quintile (% of population),per_lm_alllm.cov_q4_tot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.86787839,,,,,5.177145321,,,,,,,,,,,
India,IND,Net secondary income (Net current transfers from abroad) (constant LCU),NY.TRF.NCTR.KN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,GNI per capita growth (annual %),NY.GNP.PCAP.KD.ZG,,1.562100385,0.845503121,3.877737498,5.201975406,-4.689208618,-2.245257888,5.643801129,1.244318142,4.302202023,2.889157027,-0.601198616,-2.794701367,0.978327425,-1.018149655,6.71880249,-0.625227121,4.853118361,3.408543125,-7.155452671,4.413931956,3.356149187,0.753646621,4.733701311,1.323960906,2.96578588,2.417155405,1.559699997,6.981474719,3.612988544,3.210514236,-1.203555519,3.391709014,2.851039916,4.724172401,5.693004243,5.719399111,2.201945617,4.250550055,6.988164051,1.744030243,3.217236486,2.250380786,6.022332872,6.230184221,6.205619278,6.334982014,6.420067279,1.405211418,6.35287839,6.516887576,4.097355984,3.85036909,5.062503225,6.270414769,6.81949817,6.136382999,6.935456753,5.034200898,3.95456567,
India,IND,Gross domestic savings (current US$),NY.GDS.TOTL.CD,2237562278,2691466513,3246252122,4643800328,5362484325,5160281381,3014419039,2741883784,5285571648,6566256845,7096242769,6766479666,7427059369,10335426689,9715185337,12582599078,15624040574,17681218043,19238065094,21890736970,23294356157,27536411040,29466105929,31351518927,31907482905,37413234431,38071511458,46379242951,54204940083,59992530802,69457853636,59161712842,67269619735,65762421479,80913476923,92806006739,98671742502,1.04214E+11,1.0231E+11,1.09268E+11,1.13882E+11,1.16951E+11,1.32114E+11,1.67847E+11,2.21565E+11,2.64615E+11,3.20512E+11,4.18282E+11,3.93054E+11,4.37193E+11,5.74192E+11,5.9629E+11,6.00474E+11,5.95248E+11,6.40927E+11,6.4295E+11,6.97531E+11,8.02023E+11,8.0274E+11,8.04889E+11,
India,IND,GDP: linked series (current LCU),NY.GDP.MKTP.CN.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.86698E+12,5.76109E+12,6.6226E+12,7.61196E+12,8.75992E+12,1.02757E+13,1.20558E+13,1.39482E+13,1.54529E+13,1.7723E+13,1.98826E+13,2.13989E+13,2.31524E+13,2.49261E+13,2.79253E+13,3.18633E+13,3.63212E+13,4.25463E+13,4.89866E+13,5.51415E+13,6.36641E+13,7.63447E+13,8.73633E+13,9.94401E+13,1.12335E+14,1.2468E+14,1.37719E+14,1.53917E+14,1.70983E+14,1.89712E+14,2.03848E+14,
India,IND,Exports as a capacity to import (constant LCU),NY.EXP.CAPM.KN,3.23546E+11,3.22945E+11,3.21072E+11,3.48055E+11,3.2539E+11,2.80277E+11,3.52702E+11,3.70182E+11,3.81799E+11,3.74399E+11,4.67293E+11,5.18188E+11,6.02534E+11,5.34349E+11,4.19829E+11,4.50161E+11,5.90403E+11,7.00807E+11,6.5961E+11,6.78439E+11,6.23575E+11,7.15519E+11,7.85404E+11,9.69222E+11,9.08427E+11,8.74163E+11,1.10185E+12,1.17578E+12,1.29445E+12,1.4049E+12,1.40792E+12,1.6877E+12,1.88482E+12,2.44213E+12,2.90037E+12,3.45392E+12,3.36103E+12,3.79045E+12,4.44093E+12,4.68622E+12,5.3465E+12,5.50365E+12,6.17025E+12,7.17525E+12,8.34235E+12,1.0625E+13,1.2825E+13,1.35525E+13,1.63462E+13,1.53547E+13,1.88123E+13,2.14393E+13,2.2597E+13,2.36697E+13,2.36067E+13,2.25067E+13,2.40033E+13,2.63515E+13,2.81768E+13,2.76118E+13,
India,IND,Adjusted savings: particulate emission damage (current US$),NY.ADJ.DPEM.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7985701752,6634485481,6732438908,6175586329,6762214908,6906121088,7071760516,7372241446,7085468628,7098700058,6996105518,6930844197,6971179368,7503433406,7933800157,8532295539,9114043021,11334989481,11314914526,12455775854,15385352447,17323063305,17490462230,17519498855,18306888153,18078798213,18775166884,20899209275,21378252871,,
India,IND,"Services, value added (constant 2010 US$)",NV.SRV.TOTL.KD,38589293519,40480811275,42663056828,45016377117,47425639385,48796291114,50326228827,52175274992,54479959103,57182785787,59886461782,62208399972,64128211511,66244905460,68739115279,72931393358,76287662153,79835557454,84862025234,87062790022,90066500776,95179254504,1.02313E+11,1.08874E+11,1.16034E+11,1.25122E+11,1.35194E+11,1.44497E+11,1.55136E+11,1.68704E+11,1.78067E+11,1.87732E+11,1.98762E+11,2.14164E+11,2.24984E+11,2.45611E+11,2.62204E+11,2.85792E+11,3.09269E+11,3.47911E+11,3.65675E+11,3.88523E+11,4.13188E+11,4.43562E+11,4.80197E+11,5.23979E+11,5.60859E+11,6.04482E+11,6.43894E+11,6.99761E+11,7.54592E+11,7.98842E+11,8.65415E+11,9.31705E+11,1.02311E+12,1.11967E+12,1.21443E+12,1.29841E+12,1.39893E+12,1.49746E+12,
India,IND,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,14.75011809,15.35383648,15.86329813,15.75238835,14.85073996,15.01090777,14.50399297,13.23186125,13.52278801,14.14647158,14.45654509,14.98228674,15.10254938,15.01528531,16.34591338,15.83848666,16.26588883,16.08086893,17.09644052,17.85203449,16.7523758,16.77044375,16.36999594,16.66445469,16.7078036,16.41801286,16.22158381,16.20954935,16.10153485,16.9028459,16.59759644,15.67626016,15.80079982,15.91571211,16.76413813,17.8658506,17.5963408,16.51857853,15.71931602,15.18053671,15.92702302,15.30702128,15.55870173,15.58738665,15.82724574,15.97301704,17.30365333,16.86456778,17.09867415,17.14357767,17.02993425,16.13933813,15.81692301,15.25302269,15.06557011,15.58385456,15.16223715,14.89391961,14.58400941,13.72217168,
India,IND,Trade (% of GDP),NE.TRD.GNFS.ZS,11.29683311,10.26116259,10.20079018,10.18733784,9.41054892,8.51903437,10.81423751,9.981062668,8.981744476,7.744776644,7.661769338,7.669606558,7.736399597,8.932096019,10.85189025,12.29397821,12.80120307,12.64810114,12.90301184,14.91880453,15.38457685,14.50726476,14.12592775,13.69059389,14.00937594,12.90003619,12.2192719,12.58481404,13.49045012,15.16813209,15.50626151,16.98772655,18.43309904,19.65153979,20.07814438,22.86744871,21.92948787,22.61938687,23.69947008,24.81559804,26.90092291,25.99325475,29.50866294,30.59243613,37.50381406,42.00166962,45.7244805,45.68626868,53.36822044,46.27286964,49.2552065,55.62386544,55.79372173,53.84413195,48.92218575,41.9229138,40.08248575,40.72281128,43.4049695,40.01853711,
India,IND,Gross capital formation (current US$),NE.GDI.TOTL.CD,5810161322,5800510137,6928260844,7606664851,8981388682,10630830426,8412291439,7875352292,7632055693,9403002438,10395304365,11856812345,11531268025,16297531658,19152472012,18667998855,19673602478,23828197010,31918442718,34317406661,39272998080,40304162080,42113775234,43757594267,44617642745,52673270883,54974899457,67106434596,74494900401,77183702381,91879979322,64748765655,73009242427,68146053870,88991487230,1.00128E+11,1.02317E+11,1.16937E+11,1.12149E+11,1.34371E+11,1.24964E+11,1.29411E+11,1.40141E+11,1.79294E+11,2.5591E+11,3.12367E+11,3.65736E+11,5.10187E+11,4.53789E+11,5.38261E+11,6.73937E+11,7.21753E+11,7.00852E+11,6.31716E+11,6.98764E+11,6.75604E+11,6.92402E+11,8.17552E+11,8.6003E+11,8.68693E+11,
India,IND,Exports of goods and services (current LCU),NE.EXP.GNFS.CN,7870000000,8040000000,8370000000,9870000000,10020000000,9380000000,13300000000,15170000000,16080000000,16280000000,17710000000,18380000000,22250000000,28300000000,38350000000,48120000000,61390000000,66400000000,71150000000,83400000000,90290000000,1.0256E+11,1.1563E+11,1.3139E+11,1.5846E+11,1.4951E+11,1.6543E+11,2.0281E+11,2.5913E+11,3.4609E+11,4.0635E+11,5.6254E+11,6.7312E+11,8.6147E+11,1.01607E+12,1.30733E+12,1.44854E+12,1.65203E+12,1.9528E+12,2.27697E+12,2.78126E+12,2.90757E+12,3.55556E+12,4.17425E+12,5.69051E+12,7.12087E+12,9.04872E+12,1.01891E+13,1.32877E+13,1.29878E+13,1.71019E+13,2.14393E+13,2.43971E+13,2.85678E+13,2.86364E+13,2.72865E+13,2.94877E+13,3.21152E+13,3.76629E+13,3.8042E+13,
India,IND,"Households and NPISHs Final consumption expenditure, PPP (current international $)",NE.CON.PRVT.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.96676E+11,7.32467E+11,7.61179E+11,8.44389E+11,9.13252E+11,9.81762E+11,1.08724E+12,1.13882E+12,1.16951E+12,1.28495E+12,1.36872E+12,1.47667E+12,1.5215E+12,1.6387E+12,1.75532E+12,1.95144E+12,2.18103E+12,2.41295E+12,2.64584E+12,2.71045E+12,2.88484E+12,3.21304E+12,3.63527E+12,3.82302E+12,4.07401E+12,4.41109E+12,4.83257E+12,5.18298E+12,5.64717E+12,5.82696E+12,
India,IND,Travel services (% of commercial service exports),TX.VAL.TRVL.ZS.WT,,,,,,,,,,,,,,,,27.38565911,29.94523239,41.82193934,45.92425532,44.619402,54.24107393,48.51933685,42.0654867,37.00738595,23.5124677,27.40651118,36.88374387,41.11622001,37.82870289,35.40294648,33.80768063,37.54094335,46.90719379,42.88644718,37.67289311,38.16992133,39.43801302,32.3771334,26.64257619,21.48806371,21.58189629,19.03714516,16.22027781,18.8832971,16.34448444,14.45079782,12.48288028,12.44211352,11.19734832,12.04083511,12.42864333,12.83755429,12.39164273,12.371686,12.57876306,13.49411941,13.90980728,14.81815161,13.98202387,14.34676376,
India,IND,Merchandise exports to low- and middle-income economies outside region (% of total merchandise exports),TX.VAL.MRCH.OR.ZS,15.03616292,15.11863426,14.92730675,12.28827,12.14163268,12.92158644,11.97949231,11.27444874,11.56509299,13.14518555,15.88698243,15.97911747,13.094613,10.47745582,17.34569583,23.40795091,17.29906933,14.61000749,15.20409934,14.15990748,14.03300909,14.98156419,11.88221485,10.54147821,8.98757337,7.85784645,7.069581234,6.78229877,6.812872944,5.004483213,7.319058353,9.641188341,14.69730801,16.64007246,15.04409267,17.23221497,18.24231293,18.59009028,17.1446585,16.96979187,18.144385,20.63737563,22.6297629,23.1937326,24.64942723,25.09640541,27.08794595,29.10339684,27.53774829,27.15916592,30.01968787,27.60985004,29.43371836,30.36510517,32.01529344,29.00306031,27.63558547,28.8304829,29.90699387,,
India,IND,Transport services (% of commercial service imports),TM.VAL.TRAN.ZS.WT,,,,,,,,,,,,,,,,72.22921114,64.95604719,64.40551918,66.79180983,63.85501977,61.34786057,61.12541056,61.80914055,57.64368704,59.37996283,58.32299641,56.44965319,56.22661017,58.61084517,57.49758108,57.5196443,55.93254711,60.55196431,62.55991034,56.83307194,56.67847951,58.60750875,55.4951881,49.98067904,40.94713691,46.33161554,43.60541927,43.43563146,38.97037028,38.53356677,44.72548776,43.34752918,44.82297367,25.84183413,21.20201571,18.27314438,19.99067884,19.82641369,18.04265971,20.43436137,18.86535504,14.8091525,15.04543534,16.28251922,18.51180034,
India,IND,Merchandise imports from economies in the Arab World (% of total merchandise imports),TM.VAL.MRCH.AL.ZS,5.254734596,4.843446437,4.543094496,4.366901755,3.878095524,3.299794439,3.441080646,4.272992591,5.044905642,4.009186538,5.889715331,6.946652663,8.721190323,8.726550758,15.41294586,13.69959611,13.01350113,13.99037372,15.7620254,19.4924184,19.25384332,16.93796926,23.40901066,17.48871892,18.01386088,17.26886215,14.1083877,14.67195903,14.74822086,15.37946552,17.00865946,16.16755243,22.06083715,22.91432763,22.68521218,20.32880664,22.4676607,21.01320592,17.30957264,18.86415591,8.450508066,4.806397761,4.526941753,4.950124602,6.859181269,6.343597129,19.3140924,23.41811622,26.16640453,22.1115959,24.87524104,26.25543398,27.78528314,28.20850527,25.06596543,19.11361864,18.12260808,18.47772939,21.12948046,,
India,IND,"Binding coverage, primary products (%)",TM.TAX.TCOM.BC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.69,79.69,,79.69,79.69,79.69,79.41,79.41,79.41,79.41,79.41,78.69,78.69,78.69,78.69,77.03,77.03,77.03,,77.03,77.03,76.98,76.98,,
India,IND,"Binding coverage, manufactured products (%)",TM.TAX.MANF.BC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.45,73.45,,73.45,73.45,73.45,72.35,72.35,72.35,72.35,72.35,73.37,73.37,73.37,73.37,73.55,73.55,73.55,,73.52,73.52,73.62,73.62,,
India,IND,Urban population growth (annual %),SP.URB.GROW,,2.599173525,3.058121034,3.078137117,3.098578845,3.096727261,3.100375552,3.108193212,3.125058677,3.160537694,3.211618263,3.420148101,3.938456254,3.947983098,3.955226287,3.93321082,3.909014346,3.888479109,3.876722529,3.877550903,3.889168155,3.695379284,3.306080655,3.296702793,3.270975477,3.229712656,3.189642097,3.14729847,3.108959339,3.071801218,3.027877664,2.939881946,2.799132422,2.764122219,2.734273763,2.703761542,2.681386345,2.652907845,2.620969505,2.584457771,2.544616777,2.63189526,2.850502993,2.806108118,2.767125214,2.721832959,2.681685474,2.642483661,2.595371477,2.531696007,2.46548964,2.401019936,2.369769079,2.342731786,2.329106445,2.322890672,2.317931183,2.314448126,2.308965478,2.305597113,
India,IND,Researchers in R&D (per million people),SP.POP.SCIE.RD.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152.0066,,115.2819,,109.72807,,,,,134.91257,,,,,156.21967,,,,,216.00083,,,252.70392,,
India,IND,"Population ages 65 and above, female (% of female population)",SP.POP.65UP.FE.ZS,3.199770709,3.246713794,3.293969819,3.332471805,3.352578442,3.351232338,3.379242906,3.390407631,3.391772807,3.391603515,3.394238826,3.439347806,3.483138201,3.522007542,3.552402703,3.573591223,3.619886701,3.65856733,3.690679073,3.7171104,3.738879592,3.7764348,3.805825835,3.82845825,3.846528997,3.862217121,3.892718865,3.919176697,3.942602083,3.963804347,3.984207244,4.044593924,4.101555575,4.15691989,4.213115857,4.271966804,4.361611748,4.44902904,4.535765438,4.623378965,4.712852215,4.814318444,4.914796104,5.011637019,5.100672342,5.180855418,5.26609313,5.342238031,5.413182758,5.483513915,5.557205248,5.653901292,5.751610941,5.856936854,5.977742669,6.118584503,6.297072165,6.485171086,6.680037291,6.877643252,
India,IND,"Population ages 30-34, male (% of male population)",SP.POP.3034.MA.5Y,6.899911834,6.854250747,6.792827819,6.725614723,6.667138261,6.622571982,6.567459018,6.53022932,6.501135587,6.464956455,6.414484913,6.347553355,6.278859412,6.213831207,6.16060858,6.124683901,6.084536633,6.054950953,6.054703009,6.110367713,6.232096254,6.401852914,6.630622745,6.877220718,7.085209601,7.223666899,7.284945606,7.291560607,7.26400759,7.234111851,7.220716202,7.212585181,7.215756514,7.225478783,7.233434139,7.234850495,7.224941426,7.212811093,7.202584977,7.19990951,7.207768244,7.21799525,7.240327261,7.271031609,7.304648123,7.33832252,7.369014456,7.398933047,7.434639825,7.48668081,7.560002479,7.648642702,7.758472216,7.876085495,7.981228643,8.061680571,8.128054609,8.168501661,8.189650099,8.201771099,
India,IND,"Population ages 05-09, male (% of male population)",SP.POP.0509.MA.5Y,13.75775055,14.01161878,14.08659982,13.99027713,13.8009149,13.62480054,13.5697366,13.54562674,13.53900635,13.5166938,13.44008748,13.40980877,13.35951238,13.28166256,13.17991341,13.06118979,13.02629399,13.00546986,12.98626181,12.95148684,12.88386763,12.87279198,12.84758714,12.80597245,12.75467818,12.70160834,12.71278281,12.75492617,12.81241381,12.85459132,12.84531321,12.83880269,12.78568723,12.68384207,12.54641557,12.39418024,12.27592955,12.14732994,12.00821549,11.85948135,11.70269371,11.57539169,11.45750203,11.34571833,11.23235565,11.10722388,10.99559039,10.88224619,10.76496001,10.64173276,10.50943139,10.38196001,10.25195195,10.11421332,9.960471112,9.783353839,9.599650169,9.375617931,9.119839003,8.859028335,
India,IND,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,28.1208018,28.9934944,29.866187,30.9910744,32.1159618,33.2408492,34.3657366,35.490624,36.7754834,38.0603428,39.3452022,40.6300616,41.914921,43.1190436,44.3231662,45.5272888,46.7314114,47.935534,48.667207,49.39888,50.130553,50.862226,51.593899,52.0993274,52.6047558,53.1101842,53.6156126,54.121041,55.0152888,55.9095366,56.8037844,57.6980322,58.59228,59.4436538,60.2950276,61.1464014,61.9977752,62.849149,63.4488502,64.0485514,64.6482526,65.2479538,65.847655,66.4197816,66.9919082,67.5640348,68.1361614,68.708288,69.4066532,70.1050184,70.8033836,71.5017488,72.200114,72.6018084,73.0035028,73.4051972,73.8068916,74.208586,74.5944894,,
India,IND,Prevalence of severe food insecurity in the population (%),SN.ITK.SVFI.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.059999943,5.347000122,5.372000217,5.497000217,5.521999836,5.515999794,5.381000042,5.492000103,5.632999897,5.389999866,5.480000019,5.497000217,5.693999767,5.632999897,5.633999825,5.473999977,5.385000229,5.078999996,5.646999836,5.741000175,5.598999977,5.603000164,5.645999908,5.618999958,5.571000099,5.505000114,5.375,5.300000191,5.232999802,5.302999973
India,IND,"Unemployment, youth male (% of male labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.20199966,17.17399979,17.59300041,17.59600067,17.6420002,17.75099945,17.90500069,17.81800079,17.90399933,18.13699913,18.08799934,18.34199905,18.20599937,18.14800072,17.98900032,17.98999977,18.02099991,18.63899994,19.58799934,20.2310009,20.87999916,21.44099998,21.80699921,21.93600082,22.15500069,22.35400009,22.47599983,22.55400085,23.0739994,23.43499947
India,IND,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.74303855,35.81129786,35.92298675,36.08860491,36.32558746,36.37476451,36.42962521,36.48818109,36.54784648,36.6069494,36.6616033,36.99808297,37.33394497,37.67150463,38.01117256,38.35490818,36.99496522,35.66990116,34.37822364,33.12093306,31.89507455,30.30526492,28.78029772,28.44596507,28.14239952,27.86624335,27.61919672,27.39577741,27.19370754,26.97651164,26.75340863
India,IND,"Labor force participation rate for ages 15-24, male (%) (national estimate)",SL.TLF.ACTI.1524.MA.NE.ZS,,,,,,,,,,,,67.26000214,,,,,,,,,,73.98999786,,,,,,,,,,58.34999847,,,65.10890198,,,,,,62.96080017,53.59000015,,,,62.19520187,,,,,51.68690109,,48.5965004,,,,,,41.53099823,,
India,IND,"Children in employment, male (% of male children ages 7-14)",SL.TLF.0714.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.3,,,,,4.2,17.4,,,,2.8,,1.9,,,,,,,,
India,IND,"Informal employment, female (% of total non-agricultural employment)",SL.ISV.IFRM.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.66999817,,70.30000305,,,,,,76.01999664,,
India,IND,"Vulnerable employment, female (% of female employment) (modeled ILO estimate)",SL.EMP.VULN.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.22100067,91.08800125,90.9679985,90.83000183,90.78900146,90.74300003,90.70100021,90.63800049,90.55599976,90.48699951,90.16500092,89.83100128,89.47099686,89.11199951,88.7480011,88.4109993,88.07099915,87.7519989,87.39200211,87.02900314,85.03000259,82.77899742,81.81100082,80.79800224,79.74000168,78.63999939,77.5019989,76.3200016,76.0870018,75.84900093
India,IND,"Employment to population ratio, ages 15-24, male (%) (modeled ILO estimate)",SL.EMP.1524.SP.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.31999969,55.08100128,54.57899857,54.36800003,54.04299927,53.6629982,53.23799896,52.9679985,52.61199951,52.20399857,52.09999847,51.8390007,51.8429985,51.79399872,51.79199982,50.24700165,48.65999985,46.71500015,44.59700012,42.66999817,40.90100098,39.20199966,38.13199997,37.18799973,36.2140007,35.26200104,34.35800171,33.48400116,33.04600143,32.68199921
India,IND,Poverty gap at $5.50 a day (2011 PPP) (%),SI.POV.UMIC.GP,,,,,,,,,,,,,,,,,,65.6,,,,,,62.7,,,,59.9,,,,,,58.5,,,,,,,,,,,54.1,,,,,50.5,,44.4,,,,,,,,,
India,IND,Income share held by lowest 20%,SI.DST.FRST.20,,,,,,,,,,,,,,,,,,,,,,,,8.5,,,,8.7,,,,,,8.9,,,,,,,,,,,8.5,,,,,8.3,,8.1,,,,,,,,,
India,IND,Domestic general government health expenditure (% of general government expenditure),SH.XPD.GHED.GE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.290743008,3.175100684,2.868574858,2.745440789,2.810075693,3.032886982,2.952409722,2.95841489,2.970894799,3.193919733,3.111630119,3.381300718,3.438493982,3.238832578,3.250705451,3.376239911,3.393334523,3.37504223,,,
India,IND,Increase in poverty gap at $3.20 ($ 2011 PPP) poverty line due to out-of-pocket health care expenditure (% of poverty line),SH.UHC.NOP2.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.123144269,,,2.598688006,2.624904923,,2.764287591,2.173158526,,2.189531922,,2.544853091,,,,,,,,,
India,IND,"Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene (per 100,000 population)",SH.STA.WASH.P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.6,,,,
India,IND,"Prevalence of overweight, weight for height, female (% of children under 5)",SH.STA.OWGH.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7,,,,,,,,,2.4,,,,,
India,IND,Low-birthweight babies (% of births),SH.STA.BRTW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,"Smoking prevalence, total (ages 15+)",SH.PRV.SMOK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.2,,,,,17.3,,,,,14.3,13.7,13.3,12.8,12.3,11.9,11.5,,,,
India,IND,Antiretroviral therapy coverage for PMTCT (% of pregnant women living with HIV),SH.HIV.PMTC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,"People using at least basic drinking water services, urban (% of urban population)",SH.H2O.BASW.UR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.43738923,91.52871849,91.80497251,92.08159521,92.35858658,92.63594663,92.91367536,93.19177276,93.47023883,93.74907358,94.02827701,94.30784911,94.58778989,94.86809935,95.14877748,95.42982428,95.71123976,95.99302392,,,
India,IND,Number of neonatal deaths,SH.DTH.NMRT,,,,,,,,,,,1835784,1848568,1858997,1865704,1868635,1867076,1861033,1852710,1842653,1833279,1822882,1811118,1798035,1782554,1763414,1739922,1711357,1679695,1646905,1613203,1579257,1546538,1516037,1485987,1456000,1426787,1396110,1364453,1329901,1293249,1254908,1215240,1174949,1134823,1094376,1053741,1012132,969440,924724,878704,832286,786477,743101,702601,665584,631542,600955,572765,546427,522249,
India,IND,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.3,,,,,,5.7,,,,
